id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,acct_open_date,year_pin_last_changed,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,debt_to_income_ratio,total_transactions,avg_transaction_amount,max_transaction_amount,min_transaction_amount,total_spent,total_refunded,num_refunds,transaction_frequency,avg_errors,total_errors,credit_limit
2559,165,Mastercard,Debit,5283475217390040,2010-08-01,149,1,2,2008-04-01,2014,34,65,1986,2,Male,95266 Bayview Drive,37.83,-122.22,52813,107683,225017,694,3,2.08962417466081,434,90.7955299539171,495.99,-317,41484.26,2079,22,434,0.00921658986175115,4,24980
2560,629,Mastercard,Debit,5164347231652886,2024-04-01,14,1,2,2008-04-01,2011,72,70,1947,5,Male,4388 Hillside Street,39.27,-76.83,39053,57513,11755,793,5,0.204388573018274,1733,55.3836757068667,1109.82,-334,99594.91,3615,31,1733,0.0201961915753029,35,24739
2561,1253,Mastercard,Debit,5805455899430052,2024-09-01,461,1,2,2008-04-01,2008,32,64,1987,10,Female,1782 South Boulevard,41.44,-73.04,28814,58749,113308,768,6,1.92867963710021,6191,55.1033274107576,1080.27,-493,363062.7,21918,181,6191,0.0203521240510418,126,28390
2562,1080,Mastercard,Debit,5657550046539675,2021-06-01,692,1,1,2008-04-01,2008,56,63,1963,11,Female,4581 Eighth Boulevard,32.19,-83.17,14425,29413,46043,703,2,1.56539625335736,7942,23.622986653236,469.38,-395,202268.76,14655,169,7942,0.0138504155124654,110,1470
2563,721,Mastercard,Credit,5933265709179136,2010-09-01,730,1,1,2008-04-01,2012,39,67,1980,5,Male,9735 Birch Street,25.77,-80.2,18828,38386,74820,850,6,1.94914812692127,128,31.77796875,409.55,-91,4298.58,231,3,128,0.0078125,1,10800
2564,1028,Mastercard,Debit,5249989431095315,2024-02-01,844,1,2,2008-04-01,2009,50,66,1970,1,Male,1012 Hill Drive,41.83,-87.68,39789,81122,112394,682,5,1.3854934543034,3642,48.6032564524986,1191.77,-444,191583.06,14570,157,3642,0.014003294892916,51,16475
2565,1031,Mastercard,Debit,5477335030821502,2012-06-01,801,1,2,2008-04-01,2014,61,68,1959,1,Male,6762 Second Street,39.75,-104.42,26369,53762,37361,689,8,0.694933224210409,403,26.6442183622829,290.87,-96,11794.62,1057,14,403,0.00992555831265509,4,31604
2566,956,Mastercard,Debit,5894303084517359,2012-03-01,643,1,2,2008-04-01,2009,30,66,1989,12,Female,714 North Drive,39.98,-82.98,23104,47110,57159,804,2,1.21330927616217,0,0,0,0,0,0,0,0,0,0,2355
2567,263,Mastercard,Debit (Prepaid),5332123291595768,2019-05-01,494,1,1,2008-04-01,2009,30,69,1989,11,Male,8687 Ninth Drive,40.09,-74.21,13006,26519,63979,663,3,2.412572118104,0,0,0,0,0,0,0,0,0,0,61
2568,28,Mastercard,Debit,5957565102001219,2015-03-01,686,1,2,2008-04-01,2008,39,65,1980,4,Female,871 12th Lane,38.63,-77.26,26618,54273,110237,789,4,2.03115729736702,1414,54.0670014144272,740.28,-500,89213.74,12763,73,1414,0.00919377652050919,13,29717
2569,374,Mastercard,Debit,5166839761897522,2022-05-01,983,1,2,2008-04-01,2010,58,66,1961,11,Male,50 Spruce Street,38.47,-121.44,15290,31177,18859,689,5,0.604901048850114,1537,33.7802667534158,790.66,-405,54979.27,3059,30,1537,0.0201691607026675,31,7081
2570,773,Mastercard,Debit,5364347373974586,2019-07-01,197,1,1,2008-04-01,2009,67,65,1952,9,Male,486 West Boulevard,34.49,-85.84,15562,11029,3225,786,3,0.292410916674223,5560,35.5135269784173,979.76,-500,224049.21,26594,179,5560,0.0194244604316547,108,11372
2571,100,Mastercard,Credit,5051745688370284,2016-03-01,195,1,1,2008-04-01,2013,56,66,1963,9,Male,3982 Ocean View Street,35.98,-79.99,24005,48944,79960,813,7,1.63370382477934,1935,72.1872299741602,1639.74,-484,163082.29,23400,185,1935,0.0315245478036176,61,16200
2572,542,Mastercard,Credit,5606160450914606,2023-08-01,46,1,2,2008-04-01,2016,52,65,1967,7,Female,4092 El Camino Lane,35.46,-97.51,14465,29496,49681,704,5,1.68433007865473,1687,28.1346295198577,896.71,-493,56659.12,9196,102,1687,0.00829875518672199,14,6600
2573,1531,Mastercard,Credit,5697281977143652,2024-02-01,18,1,2,2008-04-01,2008,34,62,1985,10,Male,801 River Street,34.47,-85.34,14514,29594,47766,792,1,1.61404338717308,7439,26.4955182148138,671,-497,227218.16,30118,299,7439,0.013173813684635,98,7500
2574,397,Mastercard,Debit,5748345653201805,2021-01-01,704,1,2,2008-04-01,2010,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,10016,20424,14743,770,3,0.721846846846847,4134,19.1957813255926,706.89,-498,102637.59,23282.23,259,4134,0.0220125786163522,91,10889
2575,1904,Mastercard,Debit (Prepaid),5018139436441141,2022-11-01,978,1,1,2008-04-01,2011,69,70,1951,2,Male,5844 Littlewood Street,35.95,-95.38,15195,30983,10019,757,5,0.323370880805603,5408,14.7700813609467,409.48,-100,150778.6,70902,956,5408,0.0142381656804734,77,40
2576,2,Mastercard,Debit,5077942665919872,2023-08-01,127,0,2,2008-04-01,2011,48,64,1971,8,Male,6035 Forest Avenue,40.84,-73.87,13461,27447,80850,673,5,2.94567712318286,4003,23.6892805395953,349.03,-159,109774.19,14946,198,4003,0.013489882588059,54,9669
2577,295,Mastercard,Debit,5606664610863321,2024-04-01,859,1,2,2008-04-01,2015,53,69,1966,11,Male,914 Spruce Drive,40.79,-90.16,14739,30054,60128,681,1,2.00066546882279,0,0,0,0,0,0,0,0,0,0,5521
2578,1405,Mastercard,Debit,5599596861279013,2020-11-01,190,1,1,2008-04-01,2010,45,71,1974,4,Male,70 Tenth Boulevard,47.91,-97.07,23910,48755,37315,777,8,0.765357399241104,1608,46.9240174129353,599.89,-358,78371.82,2918,25,1608,0.0167910447761194,27,16317
2579,628,Mastercard,Debit (Prepaid),5483397485442231,2017-04-01,795,1,1,2008-04-01,2008,57,66,1963,1,Male,4 George Lane,40,-75.26,52517,107075,75999,815,3,0.70977352323138,3384,26.7138061465721,122.23,-100,105093.52,14694,192,3384,0.00975177304964539,33,76
2580,84,Visa,Credit,4152829240073093,2016-08-01,446,1,1,2008-04-01,2013,47,68,1972,9,Male,23068 Park Street,36.49,-81.5,12630,25748,41455,738,3,1.61002796333696,3329,39.6051577050165,1032.9,-413,133797.57,1952,6,3329,0.0219285070591769,73,5400
2581,1700,Visa,Credit,4012401097853240,2022-03-01,931,1,3,2008-04-01,2010,45,62,1975,1,Female,891 Fourth Avenue,40.81,-81.93,18962,38666,116783,822,1,3.02030207417369,7517,28.2645669815086,868.27,-499,241292.75,28828,102,7517,0.00452308101636291,34,4600
2582,1512,Visa,Credit,4865864021142944,2022-11-01,615,1,1,2008-04-01,2012,44,65,1975,6,Male,6995 North Drive,39.77,-86.14,32865,67008,81402,778,8,1.21481017191977,4218,55.363399715505,912.34,-500,272887.82,39365,223,4218,0.0125651967757231,53,18500
2583,909,Visa,Debit,4276711504175400,2023-04-01,793,1,2,2008-04-01,2010,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,24044,49023,66148,583,5,1.3493258266528,10622,22.0576454528337,1182.74,-491,422196.31,187900,2443,10622,0.0100734324985878,107,11239
2584,1518,Visa,Credit,4444532245535178,2020-11-01,623,1,1,2008-04-01,2008,62,70,1957,8,Male,313 Martin Luther King Boulevard,34.47,-86.8,18533,37785,81500,745,3,2.15694058488818,3082,43.6779720960415,1158.75,-496,144755.51,10140,73,3082,0.0139519792342635,43,9600
2585,108,Visa,Debit,4466627264365741,2014-06-01,238,1,1,2008-04-01,2010,50,68,1969,11,Female,373 Sussex Drive,31.44,-93.45,18709,38142,0,768,4,0,0,0,0,0,0,0,0,0,0,0,12783
2586,1133,Visa,Debit,4874200877830198,2023-04-01,234,1,2,2008-04-01,2015,30,66,1989,10,Female,781 Federal Street,43.11,-77.8,22855,46599,12700,684,4,0.272538037296938,3647,39.6904524266521,1326.56,-486,161359.65,16608.57,122,3647,0.0249520153550864,91,21442
2587,152,Visa,Debit (Prepaid),4745512667212883,2021-10-01,371,1,2,2008-04-01,2009,37,68,1982,3,Female,49 Tenth Street,33.72,-84.32,24196,49335,51520,773,3,1.04428904428904,2339,21.5678708849936,404,-97,52242.25,1795,24,2339,0.00684053014108593,16,60
2588,549,Visa,Credit,4321088757745040,2023-05-01,450,1,2,2008-04-01,2013,51,65,1968,4,Male,774 Wessex Lane,33.3,-111.74,30557,62304,113416,719,4,1.820364663585,1689,88.4160805210184,1570.6,-490,172262.76,22928,152,1689,0.0106571936056838,18,16200
2589,261,Visa,Debit,4757706847861776,2008-06-01,121,1,1,2008-04-01,2010,41,66,1979,2,Male,7061 Littlewood Street,36,-114.96,28985,59093,117325,737,5,1.98542974633205,0,0,0,0,0,0,0,0,0,0,26891
2590,317,Visa,Debit,4367233384706347,2015-11-01,188,0,2,2008-04-01,2008,67,65,1952,3,Female,816 El Camino Drive,39.74,-121.6,15436,19199,15091,715,3,0.786030522423043,998,47.7947094188377,851.02,-488,55537.12,7838,79,998,0.0350701402805611,35,12810
2591,1294,Visa,Debit,4306973519740031,2024-05-01,139,1,2,2008-04-01,2008,39,63,1980,7,Female,2244 Mill Boulevard,40.69,-74.26,28993,59114,132715,730,2,2.24506885001861,4933,66.2111473748226,1549.38,-499,350606.59,23987,122,4933,0.0135819987837016,67,14477
2592,1008,Visa,Debit,4341654408733205,2023-01-01,76,1,2,2008-04-01,2008,52,69,1968,2,Female,38688 First Avenue,41.83,-87.68,22296,45462,68494,657,5,1.50662091417008,7218,14.5690523690773,689.11,-497,116611.42,11452,115,7218,0.0113604876697146,82,20245
2593,964,Visa,Debit,4842195195266314,2020-09-01,497,1,2,2008-04-01,2008,48,66,1971,12,Female,33 North Avenue,40.84,-73.99,22278,45422,83940,689,4,1.84800317026991,2620,29.8148702290076,478,-478,90861.96,12747,115,2620,0.0145038167938931,38,2271
2594,1962,Visa,Debit,4452357307336469,2021-07-01,260,1,1,2008-04-01,2008,34,68,1985,9,Male,2066 Ninth Lane,41.8,-87.92,45307,92375,156949,712,5,1.69904194857916,3565,50.2153856942497,1293.07,-498,194456.85,15439,107,3565,0.0106591865357644,38,42176
2595,1741,Amex,Credit,376643401959954,2022-04-01,75,1,2,2009-04-01,2009,92,67,1927,10,Male,31 Hillside Lane,32.21,-110.88,17460,24960,889,707,9,0.0356169871794872,878,70.5700113895216,376,-376,66457.47,4497,42,878,0.0113895216400911,10,5900
2596,631,Amex,Credit,354553734129805,2024-02-01,512,0,1,2009-04-01,2010,83,65,1936,5,Female,273 Elm Drive,35.46,-97.51,17070,33811,2206,682,7,0.0652450385969063,3227,50.977589092036,1203.79,-498,198642.68,34138,279,3227,0.0114657576696622,37,8500
2597,633,Mastercard,Debit,5558040779986506,2021-09-01,69,1,2,2009-04-01,2009,36,69,1983,10,Female,5506 Fifth Boulevard,33.88,-118.27,24611,50179,110515,743,1,2.20241535303613,4655,76.5600107411386,1449.29,-499,408928.85,52542,372,4655,0.0270676691729323,126,17941
2598,1783,Mastercard,Credit,5153494647482349,2019-10-01,492,1,1,2009-04-01,2011,52,70,1967,9,Male,2093 Ocean Street,37.78,-122.24,18443,37607,63689,749,5,1.69354109607254,1237,36.2275424413905,446,-446,51700.47,6887,64,1237,0.0185933710590137,23,8400
2599,1103,Mastercard,Debit,5557896137687493,2023-06-01,598,1,2,2009-04-01,2010,45,70,1974,5,Female,31 Jefferson Boulevard,47.09,-116.46,12618,25723,34007,746,3,1.32204641760292,5282,36.0073797803862,416,-416,210094.57,19903.59,238,5282,0.0301022340022719,159,15409
2600,1425,Mastercard,Debit (Prepaid),5241188157660835,2018-11-01,876,1,2,2009-04-01,2009,88,67,1931,4,Female,95 Sixth Avenue,35.33,-89.88,19115,19225,1644,809,8,0.0855136540962289,1533,23.195485975212,100,-100,38382.68,2824,37,1533,0.0365296803652968,56,49
2601,1300,Mastercard,Debit (Prepaid),5666642339206521,2010-08-01,996,1,1,2009-04-01,2009,58,66,1961,3,Male,4988 Ocean View Lane,31.13,-93.27,11324,23092,20545,752,4,0.889702061319938,322,16.2692857142857,95,-95,5974.71,736,10,322,0.0093167701863354,3,75
2602,1019,Mastercard,Debit,5722539468448178,2014-03-01,567,1,2,2009-04-01,2014,81,57,1939,1,Female,482 Grant Street,34.09,-117.96,15775,29928,2028,713,4,0.0677626303127506,1415,35.0479505300353,489.66,-442,56076.85,6484,58,1415,0.0261484098939929,37,7406
2603,176,Mastercard,Debit,5064601983715345,2024-06-01,589,1,2,2009-04-01,2014,45,71,1974,12,Female,627 Ninth Drive,33.74,-84.31,25586,52172,66085,667,4,1.26667561143909,4035,49.2146294919455,1663.96,-497,213409.03,14828,99,4035,0.0109045848822801,44,34799
2604,1379,Mastercard,Debit,5800056520721648,2021-02-01,92,1,1,2009-04-01,2009,76,72,1943,6,Male,93374 11th Street,42.58,-82.91,19780,34408,9107,701,4,0.264676819344339,5690,31.2330527240773,595.3,-471,183398.07,5682,52,5690,0.0166959578207381,95,16668
2605,1257,Mastercard,Debit (Prepaid),5295522176690981,2021-10-01,577,0,2,2009-04-01,2014,55,67,1964,7,Male,287 Pine Lane,47.79,-122.3,23668,48259,146774,721,3,3.04138088232247,1688,28.3819194312796,254.66,-202,53625.68,5717,76,1688,0.0100710900473934,17,91
2606,1309,Mastercard,Debit,5001932148943386,2024-11-01,861,1,1,2009-04-01,2009,87,64,1932,4,Female,115 Bayview Lane,47.61,-122.3,37485,55902,3385,531,1,0.0605523952631391,0,0,0,0,0,0,0,0,0,0,25021
2607,1771,Mastercard,Debit (Prepaid),5579600195785019,2024-04-01,50,1,2,2009-04-01,2009,41,66,1978,12,Male,7662 Mountain View Boulevard,38.76,-121.28,25476,51943,61722,794,3,1.18826405867971,3694,12.8751786681105,100,-100,55578.91,8018,104,3694,0.010286951813752,38,59
2608,375,Mastercard,Debit,5594766760079503,2020-01-01,541,1,1,2009-04-01,2009,50,66,1970,2,Female,4492 Grant Drive,35.7,-81.21,18444,37617,57746,695,3,1.53510380944786,7189,31.8780344971484,1276.13,-500,250395.19,21224,135,7189,0.0129364306579496,93,17598
2609,435,Mastercard,Debit,5903653067942572,2020-09-01,25,0,1,2009-04-01,2010,71,66,1948,8,Female,5023 11th Avenue,37.06,-113.57,15881,23350,19515,679,2,0.83576017130621,0,0,0,0,0,0,0,0,0,0,10654
2610,1250,Mastercard,Debit,5249391871473894,2024-02-01,845,1,1,2009-04-01,2011,85,67,1935,1,Female,872 Lake Avenue,40.01,-78.36,15262,38499,1493,746,5,0.0387802280578716,2389,19.3049016324822,445,-445,52140.41,6021,57,2389,0.0108832147341984,26,11857
2611,360,Mastercard,Debit,5641208271147811,2016-12-01,668,1,2,2009-04-01,2009,43,67,1976,4,Male,881 Plum Street,39.22,-74.8,22697,46278,51243,791,4,1.10728639958512,6331,28.3332238193019,1019.67,-480,193775.64,14398,148,6331,0.0105828463117991,67,28003
2612,1179,Mastercard,Debit,5517928534321046,2022-06-01,283,1,1,2009-04-01,2009,50,71,1969,7,Female,312 Burns Boulevard,36.67,-76.3,24312,49570,43645,752,5,0.880472059713536,1154,41.6269237435009,687.54,-484,55233.47,7196,65,1154,0.0181975736568458,21,21989
2613,979,Mastercard,Debit,5508211695909086,2024-05-01,164,1,1,2009-04-01,2010,59,62,1961,2,Male,621 Rose Avenue,34.06,-117.79,16025,32678,44434,693,3,1.35975273884571,3245,40.8789738058552,849.81,-488,162844.27,30192,322,3245,0.0209553158705701,68,12586
2614,932,Mastercard,Credit,5692198759214977,2024-03-01,761,1,2,2009-04-01,2010,67,69,1953,2,Male,295 West Avenue,32.36,-92.97,16760,34172,71366,811,6,2.08843497600375,2108,53.3871110056926,1098.36,-493,119143.03,6603,50,2108,0.0241935483870968,51,11400
2615,1492,Visa,Debit (Prepaid),4860320285002452,2023-12-01,366,1,2,2009-04-01,2017,63,58,1957,2,Female,2883 Ocean View Boulevard,47.32,-121.99,32697,56635,13015,786,8,0.229804890968482,2435,26.4097535934292,1434.73,-100,68238.75,3931,52,2435,0.011088295687885,27,84
2616,714,Visa,Debit (Prepaid),4636082679216722,2022-11-01,931,1,2,2009-04-01,2009,61,67,1958,10,Female,72 Second Street,45.34,-122.66,35992,73383,155191,760,2,2.11480860689806,2822,10.9769773210489,130.5,-100,32244.03,1267,16,2822,0.00779588944011339,22,119
2617,1686,Visa,Credit,4623874187817166,2024-07-01,385,1,1,2009-04-01,2013,54,67,1965,3,Female,401 North Avenue,39.99,-105.09,30072,61312,25355,708,3,0.413540579331942,6288,128.267201017812,1098.48,-482,823555.16,17011,102,6288,0.0166984732824427,105,16300
2618,1889,Visa,Debit,4763467572950708,2016-07-01,73,1,2,2009-04-01,2015,66,67,1953,7,Male,23 El Camino Street,27.97,-82.76,23528,47972,0,748,5,0,0,0,0,0,0,0,0,0,0,0,15781
2619,469,Visa,Debit,4855184148394849,2022-01-01,646,1,2,2009-04-01,2014,67,67,1952,3,Female,488 Bayview Boulevard,33.88,-117.85,26675,46945,17835,682,4,0.379912663755459,5273,33.046616726721,1143.93,-496,204534.81,30280,308,5273,0.0138441115114735,73,31504
2620,947,Visa,Debit,4812303101695566,2017-11-01,113,1,2,2009-04-01,2009,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,16985,34637,12623,710,4,0.36443687386321,3277,54.6301007018615,467.41,-463,189003.84,9981,96,3277,0.0283796155019835,93,11254
2621,529,Visa,Credit,4065997009484970,2024-01-01,446,1,1,2009-04-01,2013,55,68,1964,8,Male,9604 West Boulevard,42.89,-70.87,22448,45767,41791,721,4,0.913125177529661,0,0,0,0,0,0,0,0,0,0,9300
2622,61,Visa,Debit,4251438588647763,2021-03-01,177,1,2,2009-04-01,2011,44,65,1976,2,Female,4121 Mountain View Boulevard,41.05,-73.74,45812,93406,151935,801,3,1.62660856904267,3792,44.475864978903,633.09,-495,184076.86,15424.38,155,3792,0.0108122362869198,41,27878
2623,438,Visa,Debit,4763832977457199,2009-12-01,581,1,2,2009-04-01,2015,32,66,1987,10,Female,12960 El Camino Lane,40.72,-74.17,16691,34034,55846,633,2,1.64088852324146,0,0,0,0,0,0,0,0,0,0,10362
2624,1648,Visa,Debit,4559856655520965,2021-04-01,475,0,2,2009-04-01,2010,66,69,1953,5,Female,211 Valley Street,40.76,-74.59,91180,185909,461854,621,5,2.48430145931612,3892,51.0685714285714,2767.31,-498,211586.88,12828,98,3892,0.00873586844809866,34,5921
2625,166,Visa,Debit,4539775091869861,2021-02-01,740,1,1,2009-04-01,2012,83,64,1936,4,Female,9915 Burns Lane,39.15,-75.51,17634,25567,1001,665,3,0.0391520319161419,0,0,0,0,0,0,0,0,0,0,271
2626,932,Visa,Debit,4752509852890437,2024-07-01,219,1,2,2009-04-01,2009,67,69,1953,2,Male,295 West Avenue,32.36,-92.97,16760,34172,71366,811,6,2.08843497600375,2742,42.9010722100656,946.26,-413,121670.74,4036,46,2742,0.037199124726477,102,3648
2627,577,Amex,Credit,313916461304111,2021-01-01,852,1,1,2010-04-01,2011,28,65,1992,1,Female,769 Madison Drive,32.07,-110.92,16238,33106,108695,763,2,3.28324170845164,4961,40.2056520862729,1053.18,-499,209675.24,10215,75,4961,0.00907075186454344,45,8500
2628,951,Amex,Credit,371780853319378,2021-06-01,461,1,2,2010-04-01,2010,57,66,1962,9,Female,381 Catherine Avenue,33.91,-118.23,13075,26664,12241,709,4,0.459083408340834,2964,25.4704149797571,478,-478,88689.31,13195,151,2964,0.0155195681511471,46,11000
2629,1176,Amex,Credit,339154209082656,2010-09-01,909,1,1,2010-04-01,2010,39,64,1980,10,Male,2411 Hillside Lane,37.94,-87.4,28126,57348,119230,527,3,2.07906117039827,327,57.6624159021407,652.69,-332,21530.61,2675,19,327,0.0122324159021407,4,21700
2630,1065,Amex,Credit,395345060148797,2023-05-01,951,1,2,2010-04-01,2012,41,69,1978,8,Female,6157 Washington Drive,33.45,-117.66,27622,56320,84614,792,3,1.50237926136364,0,0,0,0,0,0,0,0,0,0,23900
2631,27,Discover,Credit,6392121692006580,2023-11-01,277,1,1,2010-04-01,2013,78,63,1941,8,Female,3553 Mountain View Drive,32.28,-90,22304,23821,22427,613,8,0.941480206540447,1795,57.3716880222841,745.56,-490,119321.18,16339,107,1795,0.0100278551532033,18,13100
2632,1852,Mastercard,Credit,5911319900289832,2021-04-01,37,1,2,2010-04-01,2010,57,75,1962,12,Male,41011 Seventh Boulevard,33.27,-111.94,32056,65357,21844,685,4,0.334225867160365,3279,59.5765843244892,1571.43,-499,221099.62,25748,195,3279,0.00914913083257091,30,21600
2633,858,Mastercard,Debit (Prepaid),5241392304445807,2023-07-01,137,1,1,2010-04-01,2010,47,67,1972,11,Male,335 Valley Stream Boulevard,29.5,-97.44,15092,30774,51428,700,3,1.6711509715994,10002,17.5489092181564,319,-319,328633.19,153109,2032,10002,0.0327934413117377,328,89
2634,147,Mastercard,Credit,5890900416850846,2021-08-01,152,1,1,2010-04-01,2010,30,66,1989,4,Male,4096 Sussex Avenue,32.35,-86.28,27653,56383,130152,800,4,2.3083553553376,6968,50.5022818599311,1395.34,-497,417018.9,65119,627,6968,0.01650401836969,115,18000
2635,613,Mastercard,Debit,5946607095736678,2020-02-01,861,1,2,2010-04-01,2014,39,69,1980,9,Female,7549 Fourth Lane,41.87,-88.01,27741,56562,111495,712,4,1.97119974541211,3918,22.5868198060235,934.01,-497,107260.16,18765,190,3918,0.0137825421133231,54,18764
2636,223,Mastercard,Debit,5287664021778796,2012-06-01,973,1,2,2010-04-01,2012,37,67,1982,10,Female,3748 Mountain View Drive,38.78,-121.37,28760,58637,87340,803,6,1.48950321469379,0,0,0,0,0,0,0,0,0,0,16647
2637,1596,Mastercard,Debit (Prepaid),5871381416815409,2021-07-01,254,1,1,2010-04-01,2010,42,69,1977,3,Male,188 Washington Avenue,34.28,-118.44,15583,31772,17286,734,4,0.54406395568425,4054,30.3821238283177,216,-216,131495.48,8326.35,111,4054,0.0192402565367538,78,59
2638,662,Mastercard,Debit,5178588521108553,2021-04-01,647,1,2,2010-04-01,2010,32,71,1987,11,Female,670 Tenth Drive,41.86,-88.06,42028,85694,120733,822,2,1.40888510280766,8683,61.4322169756997,1665.48,-496,573944.94,40529,341,8683,0.0199239894045837,173,28747
2639,89,Mastercard,Debit,5250142801861718,2023-02-01,485,1,2,2010-04-01,2011,35,67,1984,6,Male,7794 Ocean Street,32.27,-106.61,14822,30217,23394,705,4,0.774199953668465,3311,30.1509211718514,940.44,-498,110456.7,10627,88,3311,0.014195107218363,47,9401
2640,89,Mastercard,Debit,5291753153918147,2018-07-01,855,1,1,2010-04-01,2010,35,67,1984,6,Male,7794 Ocean Street,32.27,-106.61,14822,30217,23394,705,4,0.774199953668465,2759,32.3019318593693,990.16,-465,97140.03,8019,72,2759,0.0115984052192823,32,9742
2641,1059,Mastercard,Debit,5577607865497293,2024-12-01,463,1,2,2010-04-01,2010,50,64,1969,4,Male,9762 Pine Street,35.43,-82.5,22345,45560,79660,644,3,1.74846356453029,0,0,0,0,0,0,0,0,0,0,16460
2642,1699,Mastercard,Debit (Prepaid),5899056864789405,2020-01-01,49,1,1,2010-04-01,2010,67,65,1953,1,Female,9205 Summit Street,37.42,-121.94,51631,52929,37514,737,7,0.708760792760113,2126,24.7921072436501,129.7,-98,53844.02,1136,15,2126,0.00846660395108184,18,70
2643,1966,Mastercard,Debit,5638732969366742,2023-04-01,854,1,2,2010-04-01,2010,42,68,1977,11,Male,3835 Norfolk Street,36.05,-90.51,15447,31499,45661,782,4,1.44960157465316,6554,17.8514922184925,556.89,-489,188990.68,71992,937,6554,0.011443393347574,75,13326
2644,954,Mastercard,Debit,5915880344129112,2024-08-01,471,1,2,2010-04-01,2010,51,65,1968,6,Male,691 Ocean View Street,33.93,-117.49,18619,37963,102716,772,4,2.70568711640281,6530,45.7237090352221,484,-484,312918.82,14343,109,6530,0.146094946401225,954,18320
2645,432,Mastercard,Debit,5469440611983411,2018-06-01,723,1,2,2010-04-01,2012,55,64,1964,11,Female,4329 El Camino Boulevard,36.08,-81.92,13018,26546,32087,686,5,1.20873201235591,1364,45.705366568915,439,-439,69369.12,7027,79,1364,0.0212609970674487,29,11625
2646,432,Mastercard,Credit,5944277345824239,2021-11-01,689,1,2,2010-04-01,2011,55,64,1964,11,Female,4329 El Camino Boulevard,36.08,-81.92,13018,26546,32087,686,5,1.20873201235591,3776,61.7265015889831,656.88,-454,255093.27,22014,235,3776,0.0145656779661017,55,5800
2647,1736,Mastercard,Credit,5389414515165982,2022-12-01,32,1,1,2010-04-01,2019,43,67,1977,1,Male,2479 Valley Avenue,40.64,-73.94,22456,45789,94014,695,4,2.05320055035052,8857,27.5609698543525,1330.43,-498,349100.51,104993,1346,8857,0.00993564412329231,88,9100
2648,1444,Mastercard,Debit,5734359364174769,2024-03-01,802,1,2,2010-04-01,2010,64,67,1955,10,Male,8999 Washington Drive,40.63,-73.63,32805,66885,144703,698,7,2.16345966958212,2497,76.620360432519,1023.32,-492,202884.04,11563,110,2497,0.0148177813376051,37,27982
2649,1533,Mastercard,Credit,5946485614560585,2021-04-01,261,1,1,2010-04-01,2013,39,70,1980,12,Female,470 11th Lane,39.77,-86.14,24233,49412,42378,830,3,0.857645915971829,2134,82.0485941893158,1508.45,-500,188920.7,13829,107,2134,0.0154639175257732,33,11800
2650,1442,Mastercard,Debit,5370998800503323,2021-06-01,122,1,2,2010-04-01,2015,41,58,1979,1,Male,1036 Spruce Street,43.01,-114.7,14925,30432,101847,624,1,3.34670741324921,12844,48.0424073497353,1433.54,-490,653113.68,36057,318,12844,0.0224229212083463,288,11986
2651,209,Mastercard,Credit,5758229821813987,2020-06-01,759,1,1,2010-04-01,2010,61,67,1959,1,Female,2111 Burns Street,31.65,-106.15,14322,29206,25966,716,6,0.889063890981305,1400,33.2032714285714,470,-470,52257.58,5773,63,1400,0.0107142857142857,15,8900
2652,1717,Mastercard,Debit,5089930923373798,2020-08-01,17,1,1,2010-04-01,2010,67,67,1952,7,Female,728 Sixth Avenue,43.06,-78.27,17665,43070,14135,726,4,0.328186672858138,15516,50.8685183036865,877.01,-468,827923.93,38648,424,15516,0.0252642433616912,392,23956
2653,1983,Mastercard,Debit,5340780229634197,2023-07-01,257,1,1,2010-04-01,2010,50,67,1969,3,Male,655 George Boulevard,33.55,-117.78,69236,141161,0,773,3,0,6499,38.916136328666,1261.9,-485,277890.97,24975,248,6499,0.0107708878288968,70,47211
2654,1947,Mastercard,Debit,5263399480715028,2022-09-01,84,1,1,2010-04-01,2010,87,66,1932,4,Male,770 Maple Street,31.62,-82.88,14060,27971,1265,765,4,0.0452254120338922,0,0,0,0,0,0,0,0,0,0,5440
2655,1372,Visa,Debit,4574373333053393,2020-08-01,742,1,2,2010-04-01,2011,76,66,1943,10,Female,96 Ninth Lane,34.95,-96.75,15005,28215,18116,697,2,0.64206982101719,0,0,0,0,0,0,0,0,0,0,2330
2656,724,Visa,Credit,4998601196255206,2020-07-01,12,1,3,2010-04-01,2010,45,72,1974,5,Female,819 El Camino Boulevard,35.97,-96.76,17237,35142,107898,731,4,3.07034317910193,1277,65.9142521534847,1305.9,-500,97188.5,13016,66,1277,0.0368050117462803,47,7100
2657,644,Visa,Credit,4403164286544036,2022-04-01,303,1,2,2010-04-01,2010,58,65,1961,3,Female,511 Grant Avenue,34.42,-84.11,20581,41963,53857,741,1,1.28344017348617,5268,40.9222323462415,627.41,-499,242051.32,26473,185,5268,0.0110098709187547,58,7700
